row_id,speaker_id,sentence_id,repetition_index,token_index,phoneme_label,wav_path,onset,offset,start_frame,stop_frame
18388,SV,FRcorp20,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp20.wav,1.63,1.77,81,89
18389,SV,FRcorp20,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp20.wav,1.77,1.82,88,91
18390,SV,FRcorp20,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp20.wav,1.82,1.92455,91,97
18391,SV,FRcorp21,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,0.73,0.84,36,42
18392,SV,FRcorp21,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,0.84,1.04357,42,53
18393,SV,FRcorp21,1,5,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.12498,1.26514,56,64
18394,SV,FRcorp21,1,6,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.26514,1.32,63,66
18395,SV,FRcorp21,1,7,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.32,1.40875,66,71
18396,SV,FRcorp21,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.40875,1.5,70,75
18397,SV,FRcorp21,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.5,1.53,75,77
18398,SV,FRcorp21,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.53,1.61,76,81
18399,SV,FRcorp21,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.61,1.64,80,82
18400,SV,FRcorp21,1,12,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.64,1.69436,82,85
18401,SV,FRcorp21,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.69436,1.81,84,91
18402,SV,FRcorp21,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.81,1.85,90,93
18403,SV,FRcorp21,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp21.wav,1.85,1.96659,92,99
18404,SV,FRcorp22,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,0.56,0.73,28,37
18405,SV,FRcorp22,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,0.73,0.90989,36,46
18406,SV,FRcorp22,1,4,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,0.90989,1.00413,45,51
18407,SV,FRcorp22,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.00413,1.06215,50,54
18408,SV,FRcorp22,1,6,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.06215,1.10486,53,56
18409,SV,FRcorp22,1,7,ɡ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.10486,1.16707,55,59
18410,SV,FRcorp22,1,8,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.16707,1.25996,58,63
18411,SV,FRcorp22,1,9,b,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.25996,1.32935,62,67
18412,SV,FRcorp22,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.32935,1.41328,66,71
18413,SV,FRcorp22,1,11,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.41328,1.49223,70,75
18414,SV,FRcorp22,1,12,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.49223,1.52929,74,77
18415,SV,FRcorp22,1,13,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.52929,1.60007,76,81
18416,SV,FRcorp22,1,14,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.60007,1.68,80,84
18417,SV,FRcorp22,1,15,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.68,1.71,84,86
18418,SV,FRcorp22,1,16,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.71,1.8,85,90
18419,SV,FRcorp22,1,17,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.8,1.84,90,92
18420,SV,FRcorp22,1,18,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.84,1.89172,92,95
18421,SV,FRcorp22,1,19,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,1.89172,2.0,94,100
18422,SV,FRcorp22,1,20,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,2.0,2.05,100,103
18423,SV,FRcorp22,1,21,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp22.wav,2.05,2.14177,102,108
18424,SV,FRcorp23,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,0.47,0.62,23,31
18425,SV,FRcorp23,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,0.62,0.79679,31,40
18426,SV,FRcorp23,1,4,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,0.79679,0.943,39,48
18427,SV,FRcorp23,1,5,e,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,0.943,0.98883,47,50
18428,SV,FRcorp23,1,6,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,0.98883,1.0596,49,53
18429,SV,FRcorp23,1,7,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.0596,1.13072,52,57
18430,SV,FRcorp23,1,8,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.13072,1.2,56,60
18431,SV,FRcorp23,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.2,1.26,60,63
18432,SV,FRcorp23,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.26,1.34,63,67
18433,SV,FRcorp23,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.34,1.39,67,70
18434,SV,FRcorp23,1,12,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.39,1.43713,69,72
18435,SV,FRcorp23,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.43713,1.53,71,77
18436,SV,FRcorp23,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.53,1.6,76,80
18437,SV,FRcorp23,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp23.wav,1.6,1.69462,80,85
18438,SV,FRcorp24,1,2,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,0.67,0.76,33,38
18439,SV,FRcorp24,1,3,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,0.76,0.88,38,44
18440,SV,FRcorp24,1,4,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,0.88,0.96,44,48
18441,SV,FRcorp24,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,0.96,1.2,48,60
18442,SV,FRcorp24,1,7,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.23,1.41,61,71
18443,SV,FRcorp24,1,8,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.41,1.45,70,73
18444,SV,FRcorp24,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.45,1.52,72,76
18445,SV,FRcorp24,1,10,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.52,1.57,76,79
18446,SV,FRcorp24,1,11,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.57,1.68,78,84
18447,SV,FRcorp24,1,12,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.68,1.8,84,90
18448,SV,FRcorp24,1,13,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.8,1.94,90,97
18449,SV,FRcorp24,1,14,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,1.94,2.03,97,102
18450,SV,FRcorp24,1,15,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,2.03,2.22,101,112
18451,SV,FRcorp24,1,16,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,2.22,2.37,111,119
18452,SV,FRcorp24,1,18,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,2.42,2.55,121,128
18453,SV,FRcorp24,1,19,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,2.55,2.7,127,135
18454,SV,FRcorp24,1,20,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,2.7,2.85,135,143
18455,SV,FRcorp24,1,21,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,2.85,3.02,142,151
18456,SV,FRcorp24,1,22,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.02,3.22,151,161
18457,SV,FRcorp24,1,23,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.22,3.26,161,163
18458,SV,FRcorp24,1,24,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.26,3.32,163,166
18459,SV,FRcorp24,1,25,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.32,3.41,166,171
18460,SV,FRcorp24,1,26,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.41,3.48,170,174
18461,SV,FRcorp24,1,27,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.48,3.62,174,181
18462,SV,FRcorp24,1,28,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.62,3.71,181,186
18463,SV,FRcorp24,1,29,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.71,3.8,185,190
18464,SV,FRcorp24,1,30,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.8,3.93,190,197
18465,SV,FRcorp24,1,31,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp24.wav,3.93,4.05,196,203
18466,SV,FRcorp25,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,0.26,0.42,13,21
18467,SV,FRcorp25,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,0.42,0.58,21,29
18468,SV,FRcorp25,1,4,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,0.58,0.68369,28,35
18469,SV,FRcorp25,1,5,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,0.68369,0.78745,34,40
18470,SV,FRcorp25,1,6,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,0.78745,0.95,39,48
18471,SV,FRcorp25,1,7,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,0.95,1.03,47,52
18472,SV,FRcorp25,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.03,1.07,51,54
18473,SV,FRcorp25,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.07,1.15,53,58
18474,SV,FRcorp25,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.15,1.21,57,61
18475,SV,FRcorp25,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.21,1.25744,60,63
18476,SV,FRcorp25,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.25744,1.37,62,69
18477,SV,FRcorp25,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.37,1.43,68,72
18478,SV,FRcorp25,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp25.wav,1.43,1.53143,71,77
18479,SV,FRcorp26,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,0.44,0.57,22,29
18480,SV,FRcorp26,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,0.57,0.75761,28,38
18481,SV,FRcorp26,1,4,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,0.75761,0.82542,37,42
18482,SV,FRcorp26,1,5,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,0.82542,0.91192,41,46
18483,SV,FRcorp26,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,0.91192,1.00772,45,51
18484,SV,FRcorp26,1,7,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.00772,1.06991,50,54
18485,SV,FRcorp26,1,8,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.06991,1.1822,53,60
18486,SV,FRcorp26,1,9,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.1822,1.23,59,62
18487,SV,FRcorp26,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.23,1.26,61,63
18488,SV,FRcorp26,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.26,1.34,63,67
18489,SV,FRcorp26,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.34,1.38,67,69
18490,SV,FRcorp26,1,13,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.38,1.43,69,72
18491,SV,FRcorp26,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.43,1.53,71,77
18492,SV,FRcorp26,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.53,1.59,76,80
18493,SV,FRcorp26,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp26.wav,1.59,1.70531,79,86
18494,SV,FRcorp27,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,0.74,0.86,37,43
18495,SV,FRcorp27,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,0.86,1.07,43,54
18496,SV,FRcorp27,1,4,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.07,1.17363,53,59
18497,SV,FRcorp27,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.17363,1.32919,58,67
18498,SV,FRcorp27,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.32919,1.39666,66,70
18499,SV,FRcorp27,1,7,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.39666,1.43,69,72
18500,SV,FRcorp27,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.43,1.51,71,76
18501,SV,FRcorp27,1,9,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.51,1.57,75,79
18502,SV,FRcorp27,1,10,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.57,1.61,78,81
18503,SV,FRcorp27,1,11,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.61,1.73,80,87
18504,SV,FRcorp27,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.73,1.79,86,90
18505,SV,FRcorp27,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp27.wav,1.79,1.89324,89,95
18506,SV,FRcorp28,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,0.81,0.95,40,48
18507,SV,FRcorp28,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,0.95,1.19,47,60
18508,SV,FRcorp28,1,4,ʒ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.19,1.25005,59,63
18509,SV,FRcorp28,1,5,ɑ̃,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.25005,1.3772,62,69
18510,SV,FRcorp28,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.3772,1.53457,68,77
18511,SV,FRcorp28,1,7,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.53457,1.61,76,81
18512,SV,FRcorp28,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.61,1.66,80,83
18513,SV,FRcorp28,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.66,1.74,83,87
18514,SV,FRcorp28,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.74,1.79,87,90
18515,SV,FRcorp28,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.79,1.83,89,92
18516,SV,FRcorp28,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.83,1.95,91,98
18517,SV,FRcorp28,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,1.95,2.01,97,101
18518,SV,FRcorp28,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp28.wav,2.01,2.09842,100,105
18519,SV,FRcorp29,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,0.96,1.08,48,54
18520,SV,FRcorp29,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.08,1.27,54,64
18521,SV,FRcorp29,1,4,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.27,1.37866,63,69
18522,SV,FRcorp29,1,5,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.37866,1.55,68,78
18523,SV,FRcorp29,1,6,v,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.55,1.62,77,81
18524,SV,FRcorp29,1,7,ɑ̃,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.62,1.77706,81,89
18525,SV,FRcorp29,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.77706,1.81,88,91
18526,SV,FRcorp29,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.81,1.9,90,95
18527,SV,FRcorp29,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.9,1.94,95,97
18528,SV,FRcorp29,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.94,1.98923,97,100
18529,SV,FRcorp29,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,1.98923,2.1,99,105
18530,SV,FRcorp29,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,2.1,2.16,105,108
18531,SV,FRcorp29,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp29.wav,2.16,2.29357,108,115
18532,SV,FRcorp30,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,0.62,0.75,31,38
18533,SV,FRcorp30,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,0.75,1.00261,37,51
18534,SV,FRcorp30,1,5,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.0674,1.24522,53,63
18535,SV,FRcorp30,1,6,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.24522,1.29,62,65
18536,SV,FRcorp30,1,7,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.29,1.38936,64,70
18537,SV,FRcorp30,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.38936,1.5,69,75
18538,SV,FRcorp30,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.5,1.53,75,77
18539,SV,FRcorp30,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.53,1.61,76,81
18540,SV,FRcorp30,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.61,1.66,80,83
18541,SV,FRcorp30,1,12,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.66,1.70081,83,86
18542,SV,FRcorp30,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.70081,1.81,85,91
18543,SV,FRcorp30,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.81,1.87,90,94
18544,SV,FRcorp30,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/SV/sv_fra_list1_FRcorp30.wav,1.87,1.96422,93,99
